id_sensor,id_maquina,ts,vibracao,temperatura,velocidade_motor,dias_ultima_manutencao,falha,modelo,tipo,ultima_manutencao,cargo,idade
1,10,2025-09-01 11:40:00,50.34,43.22,3076,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:41:00,64.66,60.16,3423,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:42:00,60.47,56.54,2020,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:43:00,82.62,54.51,3196,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:44:00,73.51,42.03,2330,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:45:00,77.56,64.34,3077,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:46:00,57.87,65.63,2739,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:47:00,61.29,35.81,2232,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:48:00,54.12,66.7,3737,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:49:00,72.03,50.25,2343,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:50:00,61.93,59.46,3439,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:51:00,48.22,52.95,1948,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:52:00,73.11,49.88,3149,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:53:00,34.73,46.92,1680,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:54:00,52.09,50.35,2201,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:55:00,52.04,60.73,2397,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:56:00,45.45,32.85,1717,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:57:00,58.49,38.08,2464,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:58:00,76.04,30.59,2892,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 11:59:00,82.89,40.78,3357,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:00:00,58.23,47.56,2545,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:01:00,56.02,40.19,2019,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:02:00,48.95,56.95,2344,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:03:00,56.41,54.59,2701,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:04:00,57.98,51.46,2830,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:05:00,82.31,56.84,2049,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:06:00,37.4,71.13,2509,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:07:00,58.21,56.27,1722,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:08:00,52.74,33.68,1790,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:09:00,66.63,49.52,1493,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:10:00,40.08,51.72,2966,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:11:00,38.18,44.95,3023,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:12:00,65.55,45.01,2790,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:13:00,69.96,61.45,2353,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:14:00,52.21,53.26,2587,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:15:00,86.85,43.86,2252,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:16:00,49.29,33.32,1915,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:17:00,71.98,49.29,3097,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:18:00,84.74,50.0,2948,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:19:00,56.38,44.62,2178,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:20:00,76.75,29.11,2200,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:21:00,56.34,52.53,2957,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:22:00,66.14,69.22,1853,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:23:00,69.41,57.28,2393,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:24:00,46.15,49.02,2928,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:25:00,54.06,62.47,1343,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:26:00,55.46,52.32,2694,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:27:00,56.15,44.35,3019,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:28:00,41.32,61.05,3111,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:29:00,74.27,57.08,1872,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:30:00,53.99,45.34,1983,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:31:00,71.06,40.18,2685,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:32:00,40.48,64.4,2332,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:33:00,58.4,40.71,3239,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:34:00,77.21,62.97,2481,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:35:00,82.16,58.02,2894,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:36:00,48.92,34.8,2215,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:37:00,51.26,70.12,3149,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:38:00,25.79,48.7,2337,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:39:00,83.25,43.07,2507,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:40:00,70.24,53.43,3168,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:41:00,46.55,45.19,2771,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:42:00,68.65,59.29,3773,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:43:00,83.1,40.31,2580,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:44:00,46.59,36.06,2619,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:45:00,81.7,54.19,3510,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:46:00,63.15,36.53,2930,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:47:00,77.57,57.8,2322,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:48:00,81.59,52.55,2570,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:49:00,57.41,52.59,3418,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:50:00,56.92,68.37,2680,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:51:00,56.25,48.64,2386,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:52:00,65.84,54.77,2543,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:53:00,65.72,42.98,1765,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:54:00,42.09,50.95,1887,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:55:00,69.49,37.31,2242,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:56:00,53.46,58.36,2761,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:57:00,74.18,43.03,2496,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:58:00,81.76,42.79,2074,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 12:59:00,41.94,47.83,2655,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:00:00,59.52,49.46,2372,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:01:00,66.35,53.1,2268,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:02:00,89.37,44.08,2589,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:03:00,68.48,59.5,2840,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:04:00,38.14,61.27,2517,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:05:00,68.56,40.4,2000,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:06:00,65.39,58.0,3182,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:07:00,51.94,51.85,2604,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:08:00,67.54,56.14,2629,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:09:00,69.42,55.1,2655,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:10:00,70.77,59.67,2059,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:11:00,57.4,57.01,2341,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:12:00,66.0,52.71,2540,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:13:00,66.16,33.44,1904,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:14:00,66.31,27.4,2513,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:15:00,47.09,27.0,1978,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:16:00,73.06,46.49,2261,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:17:00,63.64,62.02,2502,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:18:00,67.8,53.38,2430,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:19:00,54.08,61.11,1616,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:20:00,67.63,59.26,2222,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:21:00,68.67,56.92,2928,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:22:00,65.56,47.48,3058,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:23:00,42.07,47.44,2963,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:24:00,60.12,38.82,2493,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:25:00,50.96,52.27,2506,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:26:00,30.58,44.65,2866,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:27:00,62.19,47.13,1981,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:28:00,61.35,50.34,2058,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:29:00,65.28,47.95,3342,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:30:00,56.4,45.71,2653,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:31:00,55.05,64.99,1369,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:32:00,56.72,40.32,2919,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:33:00,86.01,54.08,2681,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:34:00,83.33,41.96,3382,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:35:00,60.28,54.9,2963,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:36:00,66.72,56.86,3106,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:37:00,71.3,52.35,2180,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:38:00,39.01,47.63,3112,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:39:00,69.0,45.92,2364,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:40:00,60.15,44.52,2826,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:41:00,59.13,43.99,2329,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:42:00,61.14,53.86,2574,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:43:00,69.01,64.08,3531,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:44:00,56.45,49.65,2108,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:45:00,50.34,59.28,2616,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:46:00,55.41,63.84,2864,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:47:00,40.34,41.4,2183,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:48:00,52.02,59.4,2422,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:49:00,88.81,25.17,2677,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:50:00,77.64,56.65,1705,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:51:00,64.59,63.46,2662,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:52:00,47.52,58.39,2146,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:53:00,57.47,51.72,2580,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:54:00,57.07,51.19,3240,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:55:00,53.61,50.72,2659,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:56:00,50.0,51.33,2535,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:57:00,61.29,49.19,2459,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:58:00,74.2,34.29,2811,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 13:59:00,61.15,43.37,2575,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:00:00,34.41,57.85,1762,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:01:00,61.47,51.56,2713,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:02:00,34.62,56.27,1947,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:03:00,67.58,57.46,2219,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:04:00,72.83,54.27,2646,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:05:00,36.59,48.39,2284,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:06:00,58.44,65.5,2687,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:07:00,74.24,66.44,2404,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:08:00,73.57,46.79,2264,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:09:00,40.96,47.13,1781,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:10:00,45.17,55.59,2175,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:11:00,58.44,59.4,1369,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:12:00,53.79,42.54,2534,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:13:00,65.27,49.07,2390,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:14:00,70.07,65.05,2112,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:15:00,68.66,63.11,2708,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:16:00,50.79,56.76,2915,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:17:00,68.71,47.54,2363,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:18:00,61.57,22.65,3057,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:19:00,51.57,54.15,2794,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:20:00,83.14,57.87,2634,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:21:00,61.34,55.73,2616,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:22:00,40.41,44.36,2867,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:23:00,61.22,52.43,3512,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:24:00,70.18,61.08,2607,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:25:00,57.47,42.33,3238,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:26:00,73.09,64.13,2182,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:27:00,41.58,46.99,2264,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:28:00,59.07,34.66,2900,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:29:00,77.31,52.93,2547,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:30:00,55.86,71.86,2299,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:31:00,59.19,47.47,1826,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:32:00,52.15,45.41,2905,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:33:00,54.38,42.18,1805,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:34:00,47.28,56.1,3130,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:35:00,41.8,47.03,2555,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:36:00,79.0,61.09,2194,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:37:00,42.01,52.71,2944,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:38:00,50.45,59.04,1574,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:39:00,49.31,38.64,1975,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:40:00,59.74,64.25,2906,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:41:00,73.51,38.48,2221,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:42:00,70.09,48.54,2667,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:43:00,50.9,55.32,2501,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:44:00,63.21,52.43,3874,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:45:00,61.39,42.06,2491,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:46:00,48.42,49.83,2559,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:47:00,45.28,52.9,2812,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:48:00,51.38,63.19,2105,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:49:00,36.69,44.45,2563,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:50:00,51.87,52.53,1585,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:51:00,77.06,59.63,1795,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:52:00,58.66,50.76,2194,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:53:00,66.35,55.04,1605,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:54:00,48.66,49.33,3033,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:55:00,75.09,55.74,2534,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:56:00,46.22,45.9,1646,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:57:00,68.18,47.59,2197,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:58:00,51.76,37.49,2713,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 14:59:00,60.3,50.87,2893,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:00:00,46.65,40.11,2884,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:01:00,78.6,37.84,2974,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:02:00,55.79,53.43,2159,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:03:00,32.04,57.29,2916,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:04:00,62.51,22.35,2960,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:05:00,58.55,59.25,2107,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:06:00,35.14,46.1,3245,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:07:00,44.59,55.22,2181,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:08:00,94.2,39.74,2471,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:09:00,76.34,54.43,3307,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:10:00,69.15,25.0,1763,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:11:00,50.36,42.06,2709,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:12:00,59.74,69.56,3048,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:13:00,61.75,61.16,1667,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:14:00,51.24,44.53,2490,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:15:00,78.29,31.31,2673,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:16:00,65.09,49.7,1918,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:17:00,61.2,48.34,2150,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:18:00,56.87,65.8,2273,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:19:00,37.31,69.1,2901,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:20:00,81.77,46.53,2368,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
