id_sensor,id_maquina,ts,vibracao,temperatura,velocidade_motor,dias_ultima_manutencao,falha,modelo,tipo,ultima_manutencao,cargo,idade,anomalia_score,anomalia_rank_pct,criticidade
1,10,2025-09-01 14:35:00,41.8,47.03,2555,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45120837681830606,0.3315543695797198,Baixo
1,10,2025-09-01 14:36:00,79.0,61.09,2194,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5033700912493848,0.7491661107404937,Baixo
1,10,2025-09-01 14:37:00,42.01,52.71,2944,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4582423609921226,0.4082721814543029,Baixo
1,10,2025-09-01 14:38:00,50.45,59.04,1574,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5033590145724514,0.7484989993328885,Baixo
1,10,2025-09-01 14:39:00,49.31,38.64,1975,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.49190958716677996,0.6877918612408273,Baixo
1,10,2025-09-01 14:40:00,59.74,64.25,2906,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4659251139419141,0.485657104736491,Baixo
1,10,2025-09-01 14:41:00,73.51,38.48,2221,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.49193420850418057,0.6884589726484323,Baixo
1,10,2025-09-01 14:42:00,70.09,48.54,2667,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.44055362922860775,0.22615076717811874,Baixo
1,10,2025-09-01 14:43:00,50.9,55.32,2501,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4249613871437148,0.04336224149432955,Baixo
1,10,2025-09-01 14:44:00,63.21,52.43,3874,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5655994828256952,0.9653102068045364,Alto
1,10,2025-09-01 14:45:00,61.39,42.06,2491,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4390660868052349,0.2048032021347565,Baixo
1,10,2025-09-01 14:46:00,48.42,49.83,2559,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43180785796301707,0.11474316210807205,Baixo
1,10,2025-09-01 14:47:00,45.28,52.9,2812,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4477045512068304,0.2875250166777852,Baixo
1,10,2025-09-01 14:48:00,51.38,63.19,2105,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45975563112058354,0.42628418945963975,Baixo
1,10,2025-09-01 14:49:00,36.69,44.45,2563,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.467352067573422,0.49766511007338227,Baixo
1,10,2025-09-01 14:50:00,51.87,52.53,1585,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4917185580825978,0.6871247498332221,Baixo
1,10,2025-09-01 14:51:00,77.06,59.63,1795,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5212911690384205,0.8532354903268846,Médio
1,10,2025-09-01 14:52:00,58.66,50.76,2194,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.42407006822774385,0.032021347565043365,Baixo
1,10,2025-09-01 14:53:00,66.35,55.04,1605,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5018461276394821,0.742494996664443,Baixo
1,10,2025-09-01 14:54:00,48.66,49.33,3033,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45127015211636273,0.33288859239492996,Baixo
1,10,2025-09-01 14:55:00,75.09,55.74,2534,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4606892890047291,0.4389593062041361,Baixo
1,10,2025-09-01 14:56:00,46.22,45.9,1646,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.49600611620385143,0.7111407605070047,Baixo
1,10,2025-09-01 14:57:00,68.18,47.59,2197,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4366647033596732,0.17078052034689792,Baixo
1,10,2025-09-01 14:58:00,51.76,37.49,2713,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.47595498504110184,0.5810540360240161,Baixo
1,10,2025-09-01 14:59:00,60.3,50.87,2893,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.42418765130461744,0.03402268178785857,Baixo
1,10,2025-09-01 15:00:00,46.65,40.11,2884,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4770701521494247,0.5863909272848565,Baixo
1,10,2025-09-01 15:01:00,78.6,37.84,2974,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5209282997688898,0.8525683789192795,Médio
1,10,2025-09-01 15:02:00,55.79,53.43,2159,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4296801445078055,0.08805870580386925,Baixo
1,10,2025-09-01 15:03:00,32.04,57.29,2916,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5066476338115538,0.7691794529686458,Médio
1,10,2025-09-01 15:04:00,62.51,22.35,2960,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5589717147887877,0.9513008672448299,Alto
1,10,2025-09-01 15:05:00,58.55,59.25,2107,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4403250610874165,0.22148098732488325,Baixo
1,10,2025-09-01 15:06:00,35.14,46.1,3245,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5037420271459958,0.7538358905937291,Médio
1,10,2025-09-01 15:07:00,44.59,55.22,2181,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45495498852661903,0.3742494996664443,Baixo
1,10,2025-09-01 15:08:00,94.2,39.74,2471,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5619571724752777,0.9586390927284857,Alto
1,10,2025-09-01 15:09:00,76.34,54.43,3307,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5173921264750004,0.8365577051367579,Médio
1,10,2025-09-01 15:10:00,69.15,25.0,1763,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5807690739968819,0.9859906604402935,Crítico
1,10,2025-09-01 15:11:00,50.36,42.06,2709,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45222603693752084,0.34623082054703136,Baixo
1,10,2025-09-01 15:12:00,59.74,69.56,3048,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5096462432907366,0.7858572381587725,Médio
1,10,2025-09-01 15:13:00,61.75,61.16,1667,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4950611695502679,0.7038025350233489,Baixo
1,10,2025-09-01 15:14:00,51.24,44.53,2490,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43157510674345057,0.11074049366244162,Baixo
1,10,2025-09-01 15:15:00,78.29,31.31,2673,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.542734082304058,0.9206137424949966,Alto
1,10,2025-09-01 15:16:00,65.09,49.7,1918,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4580992742736664,0.40627084723148765,Baixo
1,10,2025-09-01 15:17:00,61.2,48.34,2150,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43415404786331424,0.1447631754503002,Baixo
1,10,2025-09-01 15:18:00,56.87,65.8,2273,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.468628654120051,0.5156771180787192,Baixo
1,10,2025-09-01 15:19:00,37.31,69.1,2901,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5130181390053532,0.80920613742495,Médio
1,10,2025-09-01 15:20:00,81.77,46.53,2368,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.48613519875663264,0.6497665110073382,Baixo
1,10,2025-09-01 15:21:00,86.61,55.49,2835,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5234641862255422,0.8599066044029353,Médio
1,10,2025-09-01 15:22:00,56.59,58.83,2496,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43008952672133244,0.09472981987991995,Baixo
1,10,2025-09-01 15:23:00,57.13,62.34,2017,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4554551945977117,0.3815877251501001,Baixo
1,10,2025-09-01 15:24:00,32.19,49.1,2586,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4905634227054452,0.6804536357571714,Baixo
1,10,2025-09-01 15:25:00,71.62,52.99,1665,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4970073584233308,0.7191460973982655,Baixo
1,10,2025-09-01 15:26:00,61.22,53.76,2965,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43806505797003764,0.19012675116744496,Baixo
1,10,2025-09-01 15:27:00,63.1,53.42,3571,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5196958280950892,0.8452301534356238,Médio
1,10,2025-09-01 15:28:00,57.25,62.83,1961,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4579603471478984,0.40493662441627754,Baixo
1,10,2025-09-01 15:29:00,66.98,40.93,2399,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.447171776304831,0.2808539026017345,Baixo
1,10,2025-09-01 15:30:00,64.6,28.23,1759,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5532607938937014,0.9426284189459639,Alto
1,10,2025-09-01 15:31:00,45.98,62.6,2853,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.468128685739995,0.5070046697798533,Baixo
1,10,2025-09-01 15:32:00,78.33,47.41,2712,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4729143459292044,0.553035356904603,Baixo
1,10,2025-09-01 15:33:00,84.22,63.12,2585,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5296289139962722,0.8772515010006671,Médio
1,10,2025-09-01 15:34:00,63.59,54.96,2289,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4323462785262235,0.12008005336891261,Baixo
1,10,2025-09-01 15:35:00,69.27,53.86,1760,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4813984470010426,0.6170780520346898,Baixo
1,10,2025-09-01 15:36:00,54.45,44.34,2553,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4263363867305159,0.0533689126084056,Baixo
1,10,2025-09-01 15:37:00,49.85,52.4,1694,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4796411039607472,0.6050700466977985,Baixo
1,10,2025-09-01 15:38:00,68.76,47.66,3846,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5725152387980426,0.9786524349566378,Alto
1,10,2025-09-01 15:39:00,61.81,57.32,1832,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.46663907548367317,0.4916611074049366,Baixo
1,10,2025-09-01 15:40:00,53.31,37.82,3043,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.49305656077924837,0.6931287525016678,Baixo
1,10,2025-09-01 15:41:00,84.83,40.31,1955,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5386181037682328,0.904603068712475,Alto
1,10,2025-09-01 15:42:00,47.97,41.25,3325,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5044294696711374,0.7578385590393596,Médio
1,10,2025-09-01 15:43:00,66.23,53.11,2425,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43060360833249706,0.09873248832555037,Baixo
1,10,2025-09-01 15:44:00,82.29,57.98,2467,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5027842139738475,0.7471647765176784,Baixo
1,10,2025-09-01 15:45:00,71.93,69.1,2230,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5179522829513109,0.8392261507671781,Médio
1,10,2025-09-01 15:46:00,63.9,51.5,2637,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43133520866771136,0.10807204803202135,Baixo
1,10,2025-09-01 15:47:00,37.94,46.63,2803,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4642013904981021,0.47364909939959976,Baixo
1,10,2025-09-01 15:48:00,52.22,49.65,2814,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.43122310064993796,0.10607071380920614,Baixo
1,10,2025-09-01 15:49:00,71.73,38.02,2761,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.48456656757518246,0.6410940627084724,Baixo
1,10,2025-09-01 15:50:00,67.26,36.96,2454,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.46790647400232427,0.505003335557038,Baixo
1,10,2025-09-01 15:51:00,74.74,31.76,1856,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.554576707592745,0.9439626417611742,Alto
1,10,2025-09-01 15:52:00,70.99,50.56,2318,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.44178041026279097,0.23749166110740494,Baixo
1,10,2025-09-01 15:53:00,71.32,47.27,2926,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45249504253774586,0.3482321547698466,Baixo
1,10,2025-09-01 15:54:00,41.44,60.82,3156,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4955071125089519,0.7078052034689793,Baixo
1,10,2025-09-01 15:55:00,58.92,54.86,2765,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.42908231455094825,0.07938625750500333,Baixo
1,10,2025-09-01 15:56:00,69.77,33.51,1878,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5256791372387078,0.8639092728485657,Médio
1,10,2025-09-01 15:57:00,55.07,52.44,3443,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4836864887969074,0.6344229486324217,Baixo
1,10,2025-09-01 15:58:00,68.06,29.63,3330,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5669314613372838,0.9673115410273516,Alto
1,10,2025-09-01 15:59:00,56.6,43.44,2883,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4358038507264749,0.1601067378252168,Baixo
1,10,2025-09-01 16:00:00,58.48,34.61,2119,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.49015769020215955,0.6777851901267512,Baixo
1,10,2025-09-01 16:01:00,54.48,58.12,3114,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45531365936663953,0.37825216811207474,Baixo
1,10,2025-09-01 16:02:00,48.99,56.02,1557,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5049135266893288,0.76184122748499,Médio
1,10,2025-09-01 16:03:00,57.29,40.52,2496,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4439561801483364,0.2541694462975317,Baixo
1,10,2025-09-01 16:04:00,80.0,40.28,3199,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5486632695246787,0.933955970647098,Alto
1,10,2025-09-01 16:05:00,42.38,69.53,3753,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5787680942975449,0.9846564376250834,Crítico
1,10,2025-09-01 16:06:00,57.81,60.71,2006,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.44849547828898934,0.29953302201467646,Baixo
1,10,2025-09-01 16:07:00,71.59,44.44,2759,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.455674838395643,0.38358905937291526,Baixo
1,10,2025-09-01 16:08:00,63.32,43.76,2418,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4353903627566036,0.1561040693795864,Baixo
1,10,2025-09-01 16:09:00,95.41,64.6,2410,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5855120052181406,0.9886591060707138,Crítico
1,10,2025-09-01 16:10:00,69.8,52.12,2110,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4499290592749132,0.31754503002001333,Baixo
1,10,2025-09-01 16:11:00,81.94,49.26,1759,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5284577182827589,0.8732488325550367,Médio
1,10,2025-09-01 16:12:00,58.65,41.32,3041,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4669931450886834,0.49566377585056703,Baixo
1,10,2025-09-01 16:13:00,56.99,38.17,2124,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4737000157427544,0.561707805203469,Baixo
1,10,2025-09-01 16:14:00,48.01,59.84,2128,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45678297261493644,0.39426284189459637,Baixo
1,10,2025-09-01 16:15:00,66.9,65.86,2601,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4843175408617464,0.6397598398932621,Baixo
1,10,2025-09-01 16:16:00,92.07,57.43,2043,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.5695028637165478,0.9719813208805871,Alto
1,10,2025-09-01 16:17:00,60.37,34.65,2475,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4749109736852101,0.5703802535023349,Baixo
1,10,2025-09-01 16:18:00,60.78,59.92,2220,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.4400661568104054,0.21747831887925284,Baixo
1,10,2025-09-01 16:19:00,40.13,46.81,2435,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33,0.45464819365504877,0.37024683122081387,Baixo
2,11,2025-09-01 08:00:00,48.79,56.89,1815,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.477136103631067,0.5883922615076718,Baixo
2,11,2025-09-01 08:01:00,52.11,98.58,3864,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.582777369039839,0.9873248832555037,Crítico
2,11,2025-09-01 08:02:00,40.3,74.03,4437,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5645071240126496,0.9613075383589059,Alto
2,11,2025-09-01 08:03:00,59.98,66.02,2898,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.47150164292543967,0.5396931287525016,Baixo
2,11,2025-09-01 08:04:00,41.76,79.3,2289,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4611865776467006,0.44429619746497667,Baixo
2,11,2025-09-01 08:05:00,50.51,36.06,3948,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5765754469008477,0.981320880587058,Crítico
2,11,2025-09-01 08:06:00,33.76,60.47,2066,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4624733068297828,0.4563042028018679,Baixo
2,11,2025-09-01 08:07:00,51.77,55.42,2331,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.45334638626618523,0.35557038025350235,Baixo
2,11,2025-09-01 08:08:00,42.78,72.9,2651,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.43067327655324694,0.10206804536357572,Baixo
2,11,2025-09-01 08:09:00,45.53,76.22,3564,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4647172805280909,0.47765176784523017,Baixo
2,11,2025-09-01 08:10:00,31.0,80.77,3230,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.47645369616417615,0.5843895930620414,Baixo
2,11,2025-09-01 08:11:00,38.8,89.23,3765,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.516179277396182,0.8298865910607072,Médio
2,11,2025-09-01 08:12:00,53.31,75.54,1970,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.48998969561876965,0.6771180787191461,Baixo
2,11,2025-09-01 08:13:00,41.76,83.8,2268,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.47360270091303835,0.5603735823882589,Baixo
2,11,2025-09-01 08:14:00,22.58,31.26,3338,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5865181998090812,0.9893262174783188,Crítico
2,11,2025-09-01 08:15:00,25.66,65.41,3141,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.47544814103047234,0.5757171447631755,Baixo
2,11,2025-09-01 08:16:00,43.27,67.92,2310,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.44095495804544155,0.22881921280853904,Baixo
2,11,2025-09-01 08:17:00,41.14,66.17,4023,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5012318113887266,0.7378252168112075,Baixo
2,11,2025-09-01 08:18:00,45.43,43.82,2401,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4664949459991019,0.4903268845897265,Baixo
2,11,2025-09-01 08:19:00,28.76,66.17,3197,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4629193190507504,0.4609739826551034,Baixo
2,11,2025-09-01 08:20:00,41.35,54.11,3208,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4389931308801069,0.20346897931954636,Baixo
2,11,2025-09-01 08:21:00,25.11,49.62,2950,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4938627427111947,0.6971314209472982,Baixo
2,11,2025-09-01 08:22:00,48.46,65.37,3182,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.43701861603940484,0.1781187458305537,Baixo
2,11,2025-09-01 08:23:00,33.42,56.67,3523,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4602495096109477,0.4322881921280854,Baixo
2,11,2025-09-01 08:24:00,42.19,54.89,1979,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4631164539938021,0.4629753168779186,Baixo
2,11,2025-09-01 08:25:00,28.79,36.4,2563,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5133863573737105,0.8132088058705804,Médio
2,11,2025-09-01 08:26:00,26.98,79.7,2968,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4812024963772319,0.6157438292194797,Baixo
2,11,2025-09-01 08:27:00,42.83,68.91,3607,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4516448277638288,0.33689126084056037,Baixo
2,11,2025-09-01 08:28:00,48.8,60.59,3074,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4345048326867817,0.14609739826551035,Baixo
2,11,2025-09-01 08:29:00,38.5,68.02,2802,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4258311533999652,0.04869913275517011,Baixo
2,11,2025-09-01 08:30:00,39.17,84.3,4170,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5498746103030521,0.9379586390927285,Alto
2,11,2025-09-01 08:31:00,25.63,58.47,3396,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4873997681548468,0.6604402935290193,Baixo
2,11,2025-09-01 08:32:00,29.94,61.45,2496,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.45642199091948565,0.39159439626417614,Baixo
2,11,2025-09-01 08:33:00,45.47,78.01,3613,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.47377092290506784,0.5623749166110741,Baixo
2,11,2025-09-01 08:34:00,50.36,72.23,2668,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4383070928820931,0.19479653102068045,Baixo
2,11,2025-09-01 08:35:00,35.16,51.4,3317,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4531711775173711,0.3549032688458973,Baixo
2,11,2025-09-01 08:36:00,40.37,66.68,3660,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4547119110023891,0.37291527685123416,Baixo
2,11,2025-09-01 08:37:00,53.37,93.26,2951,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5112452186831816,0.7965310206804537,Médio
2,11,2025-09-01 08:38:00,32.71,87.59,3371,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.49537833235749235,0.7064709806537692,Baixo
2,11,2025-09-01 08:39:00,34.41,110.77,2445,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5666176130754813,0.9659773182121414,Alto
2,11,2025-09-01 08:40:00,37.55,68.58,2575,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.426943291872789,0.06004002668445631,Baixo
2,11,2025-09-01 08:41:00,36.41,65.41,3825,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.478292683396803,0.5950633755837225,Baixo
2,11,2025-09-01 08:42:00,40.67,105.41,2796,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5384264892859477,0.9039359573048699,Alto
2,11,2025-09-01 08:43:00,43.48,57.67,2836,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.43038195845781074,0.09606404269513008,Baixo
2,11,2025-09-01 08:44:00,54.06,93.13,3457,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.535807506494359,0.895263509006004,Médio
2,11,2025-09-01 08:45:00,33.1,65.52,2702,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.430478316184463,0.09673115410273515,Baixo
2,11,2025-09-01 08:46:00,40.01,86.35,2142,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4960123898082308,0.7118078719146097,Baixo
2,11,2025-09-01 08:47:00,49.96,87.02,2076,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.511562771250502,0.7991994663108739,Médio
2,11,2025-09-01 08:48:00,31.73,60.26,2616,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4409605675554098,0.2294863242161441,Baixo
2,11,2025-09-01 08:49:00,41.27,98.04,2613,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5126364249468824,0.8072048032021347,Médio
2,11,2025-09-01 08:50:00,39.91,68.92,3018,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.42373858551270543,0.02935290193462308,Baixo
2,11,2025-09-01 08:51:00,42.39,71.38,2774,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.42582507008489856,0.04803202134756504,Baixo
2,11,2025-09-01 08:52:00,34.5,73.23,2838,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.43590297712812537,0.16077384923282187,Baixo
2,11,2025-09-01 08:53:00,33.05,35.03,3032,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.5131178698942727,0.8098732488325551,Médio
2,11,2025-09-01 08:54:00,40.54,60.04,3183,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.4299037267585559,0.09072715143428953,Baixo
2,11,2025-09-01 08:55:00,42.01,50.51,3559,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29,0.46846473524506266,0.5130086724482988,Baixo
